UID,MID,StartTime,EndTime
3638,6217,2022-11-30 17:30:25,2022-11-30 18:22:38
4267,7844,2024-07-09 21:39:15,2024-07-09 22:08:54
1951,2256,2024-10-03 22:55:07,2024-10-03 23:10:27
4244,1280,2019-10-23 03:22:20,2019-10-23 04:31:42
4744,2437,2025-02-24 21:56:25,2025-02-24 23:03:56
2121,441,2019-08-04 21:32:56,2019-08-04 22:39:09
3547,3198,2024-03-30 08:32:07,2024-03-30 08:51:44
2225,4092,2024-09-04 08:21:19,2024-09-04 09:44:27
3870,8586,2021-02-10 18:43:05,2021-02-10 18:54:11
4516,1786,2024-12-15 00:23:10,2024-12-15 02:01:04
3289,7274,2022-07-03 02:43:22,2022-07-03 03:07:41
21,794,2025-04-04 22:31:34,2025-04-04 23:16:26
4209,964,2025-01-10 15:57:26,2025-01-10 17:13:46
3064,2911,2024-06-21 02:34:25,2024-06-21 03:27:19
3593,6426,2018-02-20 14:08:45,2018-02-20 14:28:17
3179,2586,2024-07-29 21:47:25,2024-07-29 23:02:21
330,139,2025-06-24 21:47:39,2025-06-24 22:55:04
4897,3530,2021-12-10 06:45:38,2021-12-10 07:26:57
3570,1764,2022-04-07 17:54:45,2022-04-07 19:00:22
2686,4816,2002-01-25 23:38:14,2002-01-26 00:47:00
4862,6899,2001-10-30 04:42:38,2001-10-30 05:59:17
252,3073,2023-09-07 12:51:40,2023-09-07 13:29:07
4,2949,2020-03-24 15:32:05,2020-03-24 17:23:44
3568,1924,2022-08-16 02:57:22,2022-08-16 04:50:39
2893,2221,1973-10-19 19:18:31,1973-10-19 19:46:05
613,1574,2024-11-27 06:52:47,2024-11-27 07:37:21
215,1106,2019-07-16 15:58:06,2019-07-16 17:33:00
4654,3880,2024-07-28 02:58:32,2024-07-28 04:02:26
1701,6473,2021-09-27 13:36:41,2021-09-27 15:10:33
2757,1108,2020-01-08 17:35:31,2020-01-08 18:11:21
2381,2289,2022-03-09 05:09:48,2022-03-09 06:45:42
1895,6901,2019-10-09 00:08:52,2019-10-09 00:27:15
4954,926,2025-01-05 21:55:57,2025-01-05 22:33:33
3616,4490,2023-05-20 19:05:34,2023-05-20 20:07:24
4202,5823,2025-02-25 23:20:57,2025-02-25 23:40:32
1336,162,2015-02-25 04:35:20,2015-02-25 06:19:41
4612,3639,2024-12-18 01:14:19,2024-12-18 01:27:27
3615,6656,2020-04-30 07:42:21,2020-04-30 08:27:05
2968,4564,2021-03-14 11:58:01,2021-03-14 12:46:04
1183,2191,2018-07-15 04:08:03,2018-07-15 05:22:17
438,7374,1980-07-25 08:22:48,1980-07-25 09:21:55
2384,6009,2005-05-14 17:50:38,2005-05-14 18:05:29
2172,6791,2025-02-27 09:53:51,2025-02-27 10:47:50
2759,1490,2019-03-25 11:23:10,2019-03-25 12:02:05
4274,2503,1969-10-06 23:15:53,1969-10-06 23:37:47
1457,5615,2022-02-22 19:17:11,2022-02-22 19:54:27
1248,7837,2019-02-07 05:03:20,2019-02-07 05:56:47
2692,2068,2024-10-31 20:12:46,2024-10-31 20:24:11
4800,5968,2022-01-03 18:42:15,2022-01-03 19:38:00
1754,4897,2024-07-14 09:36:07,2024-07-14 09:39:31
4877,49,2018-06-29 15:59:07,2018-06-29 16:25:02
1451,6449,2020-01-25 07:56:58,2020-01-25 08:21:52
1681,6362,2023-11-19 14:22:57,2023-11-19 14:41:43
3193,7914,2022-07-17 05:02:22,2022-07-17 05:34:46
3883,5025,2025-01-16 19:22:00,2025-01-16 20:25:21
1701,826,2024-07-09 07:56:57,2024-07-09 09:13:58
381,5570,1991-02-20 22:19:35,1991-02-21 00:14:19
1625,6721,2020-11-01 03:31:34,2020-11-01 03:47:24
3076,2159,2005-08-01 04:29:24,2005-08-01 05:10:50
2691,1641,2022-05-13 21:43:48,2022-05-13 23:34:51
3098,6146,2024-02-16 14:37:18,2024-02-16 15:02:18
4785,2257,2020-04-20 01:04:39,2020-04-20 01:26:09
769,8236,2009-05-05 15:06:55,2009-05-05 16:49:53
1774,4544,2001-07-31 23:42:36,2001-08-01 00:27:25
4320,4485,2024-09-27 13:16:58,2024-09-27 14:39:01
3600,7707,2009-03-22 00:50:32,2009-03-22 03:30:30
4966,5661,2021-03-16 02:25:35,2021-03-16 02:40:47
4111,5680,2024-12-09 13:08:38,2024-12-09 13:18:47
2343,2307,2024-11-10 01:17:08,2024-11-10 03:03:53
3374,8180,2022-12-07 22:29:16,2022-12-07 22:57:44
1121,6763,2024-11-25 17:16:53,2024-11-25 17:38:49
4708,2424,2025-10-15 11:40:47,2025-10-15 12:21:40
3116,2803,2023-02-03 11:41:32,2023-02-03 13:23:15
991,4200,2018-04-26 20:39:08,2018-04-26 21:59:37
1947,4965,2022-08-29 21:51:16,2022-08-29 22:31:15
3250,8159,2018-05-09 14:01:46,2018-05-09 14:19:21
4676,2255,2024-12-21 04:26:39,2024-12-21 04:55:23
1881,4519,2025-01-27 10:49:46,2025-01-27 11:46:41
3442,835,2024-04-17 12:08:25,2024-04-17 13:40:52
2458,1979,2024-03-11 20:10:19,2024-03-11 22:25:51
2736,1258,2024-02-01 12:39:25,2024-02-01 13:35:11
2656,664,2021-03-20 04:16:59,2021-03-20 06:32:50
1595,2093,2025-04-06 09:06:53,2025-04-06 10:39:26
1750,8218,2019-12-12 11:44:19,2019-12-12 13:23:28
4552,147,2018-09-04 04:12:37,2018-09-04 04:36:48
3032,5995,2024-08-24 14:27:12,2024-08-24 14:53:20
4162,8300,2013-06-20 07:03:22,2013-06-20 07:15:35
3869,5652,2019-05-03 10:51:57,2019-05-03 12:28:24
3206,1233,2021-04-22 15:54:51,2021-04-22 17:26:18
435,3237,2024-08-10 05:06:39,2024-08-10 06:07:39
914,1073,2001-08-20 05:16:50,2001-08-20 05:48:12
1032,7705,2021-07-01 10:02:21,2021-07-01 11:09:09
4734,567,2015-07-25 23:18:45,2015-07-25 23:38:58
3597,4000,2019-06-02 10:39:48,2019-06-02 10:52:28
802,556,2006-06-30 07:56:33,2006-06-30 08:41:28
984,4605,2019-06-27 14:11:19,2019-06-27 15:44:43
3376,2333,2025-08-12 01:24:51,2025-08-12 02:43:21
3772,3034,2007-02-26 02:10:18,2007-02-26 03:17:52
2779,8363,2016-12-13 14:38:24,2016-12-13 15:34:57
1889,4579,2021-08-07 00:14:17,2021-08-07 01:49:47
1271,5143,1997-06-09 21:33:28,1997-06-09 22:27:30
1358,4781,2025-03-02 04:09:39,2025-03-02 05:01:09
2326,5200,2018-04-18 23:26:44,2018-04-19 00:10:14
1408,25,2023-05-22 11:35:23,2023-05-22 13:41:49
1018,6975,2019-05-24 11:12:03,2019-05-24 11:27:33
4569,2639,1958-10-05 02:37:03,1958-10-05 04:19:37
960,2615,1983-01-30 17:32:53,1983-01-30 18:56:33
2752,5098,2025-02-18 03:41:50,2025-02-18 05:42:24
1529,4841,2006-04-30 06:04:46,2006-04-30 07:45:41
2960,1813,2023-12-10 23:52:14,2023-12-11 00:23:29
3835,109,2017-01-14 07:01:39,2017-01-14 07:43:26
4510,4215,2022-11-20 22:23:52,2022-11-20 23:44:51
1930,7609,1999-06-17 13:55:17,1999-06-17 14:24:03
620,635,2021-01-05 03:53:32,2021-01-05 04:33:06
3370,7709,2014-05-17 06:22:06,2014-05-17 07:29:47
2042,828,2015-11-04 19:26:02,2015-11-04 21:04:48
718,4575,2021-04-20 06:19:11,2021-04-20 08:21:14
2149,5817,2024-02-19 05:15:29,2024-02-19 05:49:32
311,7611,2024-11-06 07:16:20,2024-11-06 08:03:22
885,5736,2020-11-23 00:14:55,2020-11-23 01:50:59
3872,2404,2014-08-15 02:21:10,2014-08-15 02:59:30
829,2686,2025-11-01 10:18:29,2025-11-01 11:48:28
1231,2741,2022-01-18 18:52:53,2022-01-18 20:09:59
4933,6699,2023-02-25 22:18:43,2023-02-25 22:50:18
30,3378,2011-04-07 01:33:59,2011-04-07 01:55:29
2229,7841,2024-08-05 10:48:06,2024-08-05 11:55:12
3465,3386,2025-01-14 19:50:19,2025-01-14 20:53:55
1029,8033,2018-10-18 22:26:20,2018-10-18 22:54:51
2681,3941,2024-11-30 09:50:45,2024-11-30 10:45:49
3735,2714,2014-10-20 09:43:43,2014-10-20 09:48:18
3887,4843,2021-03-03 22:42:47,2021-03-03 23:19:19
4958,3642,2024-02-29 08:04:08,2024-02-29 08:44:00
3719,5668,2020-08-29 14:51:02,2020-08-29 16:01:28
4380,7786,2023-12-08 16:34:30,2023-12-08 17:12:07
1442,1055,2020-06-08 15:37:39,2020-06-08 15:52:46
4283,1,2024-03-30 17:10:45,2024-03-30 17:45:17
1858,6864,2025-03-11 14:01:58,2025-03-11 15:43:14
1037,4533,2024-08-16 06:01:36,2024-08-16 06:55:24
4296,6003,2025-03-03 12:53:22,2025-03-03 13:11:05
3231,4820,2020-07-13 10:11:10,2020-07-13 11:02:17
865,4472,2018-08-17 16:40:16,2018-08-17 17:08:22
2470,664,2022-07-22 04:12:00,2022-07-22 05:46:02
688,6772,2025-03-05 06:08:30,2025-03-05 07:02:09
1313,8455,2023-12-21 07:03:17,2023-12-21 07:14:54
300,2023,1995-03-29 02:16:23,1995-03-29 03:16:29
1765,2130,1982-08-11 05:39:35,1982-08-11 06:17:47
3759,6470,1999-06-13 10:02:36,1999-06-13 10:35:20
2628,7496,2025-01-02 05:46:18,2025-01-02 06:11:49
4715,7803,2025-11-28 16:42:46,2025-11-28 17:43:02
668,3184,2023-08-24 11:06:59,2023-08-24 12:04:44
1212,3388,2025-09-04 16:35:51,2025-09-04 17:44:59
1221,1706,2020-05-28 11:48:27,2020-05-28 13:15:08
998,8594,2024-05-06 02:20:59,2024-05-06 02:36:50
2447,5161,2024-09-28 00:55:25,2024-09-28 01:36:10
3378,8122,2024-11-11 23:06:45,2024-11-12 00:14:02
4253,4692,2018-05-06 22:24:32,2018-05-07 00:36:17
2114,2921,2001-12-04 22:16:32,2001-12-04 23:51:40
2734,7017,2024-03-10 08:16:27,2024-03-10 08:43:23
1001,1664,2022-09-20 22:32:55,2022-09-20 22:54:11
4608,3156,2023-06-13 03:55:19,2023-06-13 04:42:06
1059,413,2014-10-09 01:34:25,2014-10-09 01:46:56
1148,5861,2019-11-12 05:38:00,2019-11-12 06:43:18
4678,4287,2020-08-24 17:03:27,2020-08-24 17:19:52
3159,2065,2024-07-23 15:07:01,2024-07-23 16:13:10
3214,1888,2025-03-13 08:11:58,2025-03-13 08:47:49
3999,3717,2017-05-09 06:26:14,2017-05-09 08:37:04
1499,3912,2025-02-24 19:03:46,2025-02-24 20:56:03
2690,7753,2024-04-20 05:16:48,2024-04-20 05:44:37
2604,2276,2025-03-10 23:44:22,2025-03-10 23:57:43
2564,2451,2021-12-13 11:00:58,2021-12-13 12:23:40
3847,3820,2024-11-06 04:22:04,2024-11-06 05:14:57
4154,2159,2021-09-06 16:40:52,2021-09-06 18:12:08
72,1313,2020-11-21 12:21:11,2020-11-21 13:19:08
1725,4880,2018-06-23 10:02:05,2018-06-23 10:47:05
4843,2565,1997-06-26 04:35:16,1997-06-26 05:59:08
1441,8510,2017-06-26 10:32:16,2017-06-26 12:26:45
185,2473,2025-11-02 23:58:25,2025-11-03 02:06:23
3810,6118,2013-04-26 16:19:27,2013-04-26 16:43:55
3053,4108,2018-02-02 08:55:50,2018-02-02 10:20:31
1197,8521,2021-06-07 23:10:32,2021-06-08 00:07:06
2142,4419,2023-11-18 10:31:25,2023-11-18 10:47:57
4276,4170,2018-04-25 21:10:20,2018-04-25 22:24:40
2941,6321,2021-12-01 07:36:01,2021-12-01 08:54:48
1561,6830,2022-06-23 07:08:51,2022-06-23 07:44:57
131,1043,2024-10-04 02:22:05,2024-10-04 03:07:20
2894,7834,2024-12-11 00:41:55,2024-12-11 01:59:23
1161,2579,2018-08-24 16:18:25,2018-08-24 16:46:07
858,8070,2025-04-27 03:33:39,2025-04-27 03:51:23
3535,5668,2024-03-18 14:50:15,2024-03-18 15:35:18
175,4267,2025-05-17 23:06:13,2025-05-18 00:53:45
16,5758,2023-09-27 11:42:08,2023-09-27 12:51:38
4615,3028,2024-11-16 04:47:58,2024-11-16 05:43:27
1486,7344,2024-07-11 09:52:29,2024-07-11 10:15:48
1767,6415,2024-10-06 09:34:45,2024-10-06 10:57:39
2689,6443,2021-12-23 02:44:04,2021-12-23 03:05:12
3822,1810,2023-11-11 19:20:30,2023-11-11 20:50:58
625,4316,2024-07-08 22:15:47,2024-07-08 22:48:43
3793,1521,2010-06-03 04:05:41,2010-06-03 05:16:18
2223,5641,2023-06-05 14:59:23,2023-06-05 16:18:15
4204,3692,2022-10-26 10:59:10,2022-10-26 11:14:12
3123,3702,2000-05-25 14:04:32,2000-05-25 16:30:41
3887,2759,2025-05-11 04:56:00,2025-05-11 05:14:40
2072,1669,2011-05-17 05:10:10,2011-05-17 05:33:42
3679,7120,2018-06-29 06:05:26,2018-06-29 07:01:40
2390,1289,2023-09-22 17:43:08,2023-09-22 19:06:28
870,5913,2006-04-23 02:33:20,2006-04-23 03:52:51
1308,5080,2024-04-27 08:54:12,2024-04-27 10:28:12
4612,5211,2023-10-16 17:08:08,2023-10-16 18:18:39
2228,5711,2024-11-03 01:58:15,2024-11-03 02:13:41
4811,6686,2000-08-01 02:55:07,2000-08-01 03:14:32
1464,1307,2024-03-17 00:23:06,2024-03-17 00:39:12
1619,845,2020-09-30 09:06:21,2020-09-30 09:38:06
1370,8154,2022-11-08 08:09:16,2022-11-08 08:52:31
2093,6817,2025-10-29 05:39:30,2025-10-29 06:52:25
3497,8469,2023-02-03 07:50:37,2023-02-03 08:07:43
2267,7868,2021-10-25 12:16:45,2021-10-25 14:28:58
473,4323,2022-02-27 19:07:08,2022-02-27 19:14:26
4793,3072,2018-12-19 06:05:22,2018-12-19 08:06:47
2430,992,2008-03-30 21:03:58,2008-03-30 21:08:00
1743,7148,2022-12-28 18:53:17,2022-12-28 19:38:34
90,4079,2021-05-04 20:53:30,2021-05-04 22:02:50
4490,1291,2024-02-29 04:49:45,2024-02-29 05:17:41
4113,137,2024-04-08 10:45:19,2024-04-08 11:12:50
1153,3618,2025-10-26 15:04:58,2025-10-26 15:20:28
4669,2471,2022-02-02 10:09:39,2022-02-02 10:45:45
1283,6077,2024-08-29 22:21:32,2024-08-30 00:07:18
3220,5822,2024-02-26 13:07:06,2024-02-26 14:00:14
311,5576,2013-03-10 03:56:27,2013-03-10 05:55:29
670,5753,2024-03-05 06:26:59,2024-03-05 07:15:06
226,1190,2025-05-09 10:29:18,2025-05-09 10:58:21
23,5565,2003-09-03 10:43:05,2003-09-03 11:38:36
1003,6789,2022-05-04 02:16:17,2022-05-04 03:39:07
597,8441,2025-12-08 23:55:56,2025-12-09 00:37:10
1030,6207,2022-08-11 04:26:22,2022-08-11 04:47:39
4712,1724,2018-06-20 20:13:35,2018-06-20 21:44:10
131,675,2023-07-13 22:34:37,2023-07-13 23:42:43
1627,7115,2023-01-28 09:04:46,2023-01-28 10:24:05
2924,6802,2025-03-13 09:21:17,2025-03-13 10:20:59
4874,8137,2024-11-28 10:48:59,2024-11-28 11:46:37
2293,6234,2022-04-27 23:38:35,2022-04-28 00:13:00
3484,2449,2024-01-25 04:43:16,2024-01-25 05:38:07
3879,8739,2013-07-14 20:32:37,2013-07-14 21:48:57
1137,6286,2020-06-10 20:05:42,2020-06-10 21:36:02
4801,28,2020-12-24 06:15:46,2020-12-24 07:09:25
2098,5618,1999-09-23 00:45:19,1999-09-23 02:01:56
1237,1553,2023-07-05 00:54:25,2023-07-05 02:26:09
1183,6902,2024-11-18 21:16:14,2024-11-18 21:58:34
4920,2767,2025-02-03 04:34:48,2025-02-03 05:00:22
3869,7825,2025-08-02 16:40:39,2025-08-02 18:05:46
1644,1980,2018-12-30 06:23:00,2018-12-30 06:41:29
226,1860,2022-04-12 22:52:36,2022-04-12 23:23:33
4837,2750,2021-04-14 22:57:22,2021-04-15 00:24:17
1224,79,1974-12-18 23:53:29,1974-12-19 00:11:57
1786,7701,1982-11-02 01:48:10,1982-11-02 02:45:43
556,8,2020-10-24 02:28:34,2020-10-24 04:24:58
643,5042,2025-01-07 14:48:35,2025-01-07 15:52:49
552,4025,2025-01-13 14:02:10,2025-01-13 14:51:33
3623,6244,2023-03-10 03:20:15,2023-03-10 04:20:27
767,5551,2021-06-29 08:10:40,2021-06-29 08:23:55
2071,7996,2009-07-16 19:32:51,2009-07-16 21:00:11
319,5192,2023-12-24 02:16:10,2023-12-24 03:02:07
690,932,2010-12-16 09:57:58,2010-12-16 10:10:10
3483,4412,2024-12-17 14:41:43,2024-12-17 15:22:22
3212,3571,2023-01-06 00:04:21,2023-01-06 00:34:59
627,2087,2025-10-27 05:14:04,2025-10-27 06:42:05
2225,134,2004-12-22 10:39:37,2004-12-22 12:30:28
3577,8784,2022-07-19 13:25:53,2022-07-19 14:06:41
2272,2391,2016-11-23 08:54:26,2016-11-23 10:50:35
1068,6817,2025-03-29 06:30:23,2025-03-29 08:03:39
4670,988,2024-05-30 05:36:17,2024-05-30 07:02:16
429,8012,2017-12-10 00:29:03,2017-12-10 00:48:33
947,2724,2025-03-08 09:26:32,2025-03-08 11:31:43
1202,5486,2025-01-16 10:10:47,2025-01-16 12:23:27
2200,8567,2019-02-28 08:43:32,2019-02-28 09:57:35
2180,2746,2024-01-31 03:04:58,2024-01-31 04:42:41
817,4209,2023-03-25 20:30:48,2023-03-25 21:10:19
3301,5341,2023-03-29 21:38:04,2023-03-29 21:42:34
4024,1557,2020-05-12 18:16:24,2020-05-12 18:25:09
1551,8336,2001-10-19 22:26:50,2001-10-19 23:36:11
992,5674,2024-08-30 01:09:56,2024-08-30 01:43:33
2637,600,2025-02-03 02:44:08,2025-02-03 03:08:45
3938,3265,1987-12-07 15:55:32,1987-12-07 16:51:31
995,6562,2025-03-04 03:35:46,2025-03-04 04:01:14
4307,8193,2024-09-20 01:42:18,2024-09-20 02:01:04
997,6371,2020-07-08 00:14:06,2020-07-08 00:53:26
4081,4627,2023-02-08 11:13:50,2023-02-08 12:20:39
3405,4622,2023-02-11 07:38:09,2023-02-11 09:04:35
4809,802,2025-05-03 08:59:32,2025-05-03 09:54:15
2397,6509,2023-02-06 22:46:08,2023-02-07 00:30:07
4183,339,2024-08-31 12:29:25,2024-08-31 13:16:24
4492,3230,2023-02-03 22:45:19,2023-02-03 22:47:47
3070,5673,2011-05-23 05:23:01,2011-05-23 05:59:20
1599,383,2024-10-23 21:03:02,2024-10-23 22:51:53
3221,4215,2024-02-29 20:31:12,2024-02-29 21:57:07
4179,8702,2021-08-22 08:46:26,2021-08-22 09:48:01
2369,4810,2002-08-14 16:35:15,2002-08-14 17:23:02
4861,4482,2019-06-19 08:59:40,2019-06-19 09:28:34
3296,173,2023-06-02 08:01:07,2023-06-02 09:09:46
3549,7785,2018-04-06 23:06:32,2018-04-06 23:34:28
2250,3738,2019-12-30 03:54:19,2019-12-30 04:29:34
119,2466,2019-09-12 11:53:18,2019-09-12 13:08:38
3345,133,2020-08-30 17:51:58,2020-08-30 18:49:38
653,8102,2023-05-10 07:48:25,2023-05-10 09:25:40
4815,5723,2025-03-29 11:53:57,2025-03-29 13:50:01
3295,3335,2000-01-18 10:00:15,2000-01-18 10:52:54
4472,2799,2019-04-30 18:24:24,2019-04-30 19:52:13
4154,3563,2019-08-03 16:15:22,2019-08-03 16:37:08
1173,2929,2024-05-20 20:29:32,2024-05-20 20:59:03
2969,7286,2016-07-12 20:40:08,2016-07-12 21:19:24
619,3883,1985-06-28 11:42:50,1985-06-28 12:42:35
1988,3537,1988-07-29 22:12:26,1988-07-29 22:53:51
1255,4215,2023-07-03 23:55:52,2023-07-04 01:28:10
788,8694,2025-11-28 07:17:21,2025-11-28 08:42:00
731,5888,2015-09-16 05:11:43,2015-09-16 05:58:33
474,1705,2023-01-05 21:14:52,2023-01-05 22:03:03
418,5,2016-02-11 02:22:47,2016-02-11 03:05:45
4143,2287,2014-03-10 19:40:14,2014-03-10 21:14:05
1240,2483,2014-09-22 06:48:58,2014-09-22 08:54:41
2823,1712,2020-05-15 06:37:41,2020-05-15 06:49:38
2393,3306,2016-06-25 07:07:46,2016-06-25 08:04:02
2287,5998,2024-10-06 05:02:30,2024-10-06 06:20:44
3505,7454,2003-09-01 06:18:12,2003-09-01 07:20:31
4351,3234,2024-05-14 07:00:36,2024-05-14 08:57:16
2796,721,1984-01-05 08:26:15,1984-01-05 09:57:22
709,1657,2022-05-27 14:51:58,2022-05-27 16:14:51
2788,6760,2018-08-29 17:01:08,2018-08-29 18:39:33
1635,6038,2021-09-20 11:31:05,2021-09-20 13:22:19
3317,6998,2025-03-12 11:39:20,2025-03-12 11:55:34
699,6005,2021-09-06 12:24:00,2021-09-06 12:51:00
121,4303,2020-01-06 14:28:56,2020-01-06 14:50:17
4208,2066,2025-01-17 16:26:40,2025-01-17 18:01:06
779,3940,2024-05-23 07:24:10,2024-05-23 09:03:30
1231,7713,2025-09-12 15:59:05,2025-09-12 18:16:37
3216,125,2024-10-15 04:53:36,2024-10-15 06:39:34
3113,202,2025-04-27 21:02:42,2025-04-27 22:24:02
4970,5259,2023-10-29 01:38:33,2023-10-29 03:17:11
2166,2582,2024-10-01 23:17:27,2024-10-01 23:30:27
4528,852,1986-07-25 14:57:43,1986-07-25 15:11:53
2282,4525,2024-05-06 19:37:24,2024-05-06 21:02:07
4447,3562,2012-01-27 16:53:28,2012-01-27 17:41:59
797,746,2022-11-14 04:07:07,2022-11-14 05:01:39
1929,3335,2022-07-15 13:53:07,2022-07-15 15:29:13
435,59,2019-12-24 18:10:25,2019-12-24 19:02:49
1009,3057,2020-08-15 00:16:02,2020-08-15 01:03:56
4554,7270,2018-05-15 21:47:10,2018-05-15 22:49:11
2884,3958,2024-01-01 12:59:33,2024-01-01 14:22:10
4941,8545,2023-03-20 23:32:25,2023-03-21 00:42:47
4427,787,2025-03-08 05:13:11,2025-03-08 06:51:38
4042,7388,2024-07-23 23:50:39,2024-07-24 01:18:05
1155,8535,2023-07-08 18:09:16,2023-07-08 18:47:52
3711,3199,1977-09-23 15:47:33,1977-09-23 16:42:51
1585,6089,2024-12-08 10:54:09,2024-12-08 11:07:40
1098,2196,2015-06-04 08:00:53,2015-06-04 09:05:33
3800,2196,2024-01-31 16:45:59,2024-01-31 17:17:30
4421,7156,2024-02-02 05:37:13,2024-02-02 06:32:52
3208,1120,2025-08-13 09:46:57,2025-08-13 10:49:10
2629,3837,2024-04-29 04:41:41,2024-04-29 05:10:06
601,7031,2021-01-15 08:15:19,2021-01-15 09:19:34
3275,4519,2024-05-05 03:58:32,2024-05-05 05:11:42
1077,2870,2022-05-01 05:55:30,2022-05-01 06:46:26
2752,6765,2014-10-11 13:17:04,2014-10-11 14:07:57
4475,2281,2023-11-19 06:48:32,2023-11-19 08:13:15
256,8250,1997-04-05 12:28:14,1997-04-05 12:53:07
4581,3946,1991-02-11 14:27:20,1991-02-11 15:55:40
3789,8009,2021-07-04 20:00:25,2021-07-04 21:18:15
3943,249,2020-05-14 03:47:22,2020-05-14 04:18:21
3117,190,2024-06-27 15:33:37,2024-06-27 16:08:38
4519,7410,2019-03-15 04:03:04,2019-03-15 04:18:03
77,5655,2025-03-02 07:39:36,2025-03-02 09:31:33
3460,2997,2023-09-01 08:49:58,2023-09-01 09:14:41
3125,8255,2024-12-11 03:33:56,2024-12-11 04:37:31
3620,5186,2024-05-13 08:53:02,2024-05-13 09:49:22
2564,6430,2024-02-06 03:22:46,2024-02-06 03:54:29
4911,564,2021-08-14 06:17:16,2021-08-14 06:57:35
2905,1009,2022-05-10 17:26:08,2022-05-10 17:59:53
4389,7403,2023-06-21 13:23:39,2023-06-21 13:56:49
3374,936,2025-01-09 05:25:04,2025-01-09 06:23:19
4968,7521,2022-12-10 04:07:47,2022-12-10 05:25:27
690,3543,2024-08-20 09:08:03,2024-08-20 09:16:19
188,7593,2021-11-30 21:54:38,2021-11-30 23:27:36
3806,3706,2023-09-02 15:24:58,2023-09-02 15:55:02
836,7098,2023-05-11 18:22:15,2023-05-11 18:46:31
2806,3362,2023-07-22 02:33:30,2023-07-22 03:27:58
852,6422,2024-10-10 23:57:48,2024-10-11 00:27:23
1618,2308,2025-02-14 22:13:21,2025-02-14 22:50:07
3692,7164,2017-10-06 23:50:49,2017-10-07 00:41:58
470,4419,2018-06-21 16:28:06,2018-06-21 17:03:20
3325,7660,2023-07-22 00:17:08,2023-07-22 02:30:35
1442,7249,2024-01-27 04:39:59,2024-01-27 04:49:56
706,7297,2015-04-05 16:08:23,2015-04-05 16:59:31
3524,3024,2022-03-06 09:53:24,2022-03-06 10:28:35
1991,640,2023-12-18 13:31:16,2023-12-18 14:03:40
1119,8055,2023-06-19 01:04:39,2023-06-19 01:48:45
153,4751,2013-05-20 07:39:51,2013-05-20 09:09:52
161,4790,2023-04-26 15:37:45,2023-04-26 16:06:19
63,3812,2024-05-27 14:35:02,2024-05-27 15:20:36
1041,2063,2022-04-16 02:00:11,2022-04-16 02:51:03
4519,5010,2024-09-13 18:40:44,2024-09-13 19:19:28
2661,6574,2022-10-02 08:55:20,2022-10-02 10:10:35
4848,2308,2025-03-03 13:32:03,2025-03-03 13:57:13
3551,8094,1995-10-06 19:26:37,1995-10-06 21:16:35
3497,5383,1974-03-15 06:05:01,1974-03-15 06:16:45
4615,679,2020-10-19 22:43:54,2020-10-19 23:44:23
1015,6785,2012-08-09 13:35:45,2012-08-09 14:45:57
4643,8207,2023-07-06 16:22:11,2023-07-06 18:02:04
1400,7274,2022-08-26 13:54:54,2022-08-26 14:44:31
3163,4903,2023-09-11 01:32:27,2023-09-11 03:00:24
3517,1231,2025-08-02 17:21:21,2025-08-02 18:10:20
4747,7391,2018-06-03 23:18:30,2018-06-04 00:01:44
4419,4397,2025-08-25 06:43:30,2025-08-25 07:08:12
4778,5599,2023-12-12 11:52:55,2023-12-12 12:22:01
1757,4461,2019-05-09 01:17:14,2019-05-09 02:27:26
4814,7318,2024-12-15 00:51:35,2024-12-15 01:21:29
2781,2366,2025-10-02 07:07:22,2025-10-02 08:52:38
2736,2545,2016-03-05 11:06:48,2016-03-05 12:10:32
4079,5986,2003-09-13 01:45:09,2003-09-13 03:13:52
3802,7403,2025-02-16 23:34:40,2025-02-16 23:52:08
3830,5457,2006-10-09 11:27:38,2006-10-09 11:44:45
56,5715,2025-10-01 03:22:20,2025-10-01 04:46:40
2753,7156,2025-02-25 19:08:53,2025-02-25 20:03:11
4959,4832,2025-03-11 00:33:27,2025-03-11 02:05:28
4714,3502,2019-07-01 10:42:23,2019-07-01 12:00:57
2741,4052,2024-05-30 05:00:31,2024-05-30 05:39:08
4764,1621,2021-12-25 05:11:57,2021-12-25 05:33:10
1915,5113,2024-12-08 06:43:25,2024-12-08 07:17:22
4160,3442,2012-05-15 15:44:57,2012-05-15 16:36:45
1512,4630,2024-12-27 11:20:06,2024-12-27 11:59:33
679,7345,2015-08-05 03:55:44,2015-08-05 04:33:11
2998,8591,2024-07-25 01:09:45,2024-07-25 02:10:39
3584,3513,2023-08-31 14:46:33,2023-08-31 15:10:25
3151,5005,2024-10-03 16:31:48,2024-10-03 17:23:42
604,848,2007-01-14 12:09:29,2007-01-14 13:09:35
1807,6641,2018-10-25 21:26:01,2018-10-25 21:54:24
1798,5776,2002-09-17 08:34:25,2002-09-17 08:57:18
2107,6454,2025-03-10 23:11:44,2025-03-10 23:52:42
3374,5035,2020-07-31 12:31:28,2020-07-31 12:42:30
4550,4813,2023-07-09 05:15:11,2023-07-09 05:32:20
289,328,2024-05-01 06:39:15,2024-05-01 07:22:41
4125,152,2023-10-08 22:20:21,2023-10-08 23:04:10
4473,4675,2023-10-06 05:25:13,2023-10-06 05:41:46
3832,177,2011-09-20 02:03:08,2011-09-20 03:27:49
