CID,MID
4529,1987
4529,2665
4529,7589
4529,7823
4529,8364
4530,2911
4530,3454
4530,4075
4530,4977
4530,7988
4531,4741
4531,7323
4532,1285
4532,2358
4533,96
4533,1041
4533,5696
4533,6244
4533,6359
4533,7493
4534,2704
4534,4695
4535,1082
4535,5547
4535,5583
4535,7599
4536,2374
4536,3642
4536,4987
4537,1418
4537,2746
4537,3617
4537,3852
4537,3951
4537,7698
4538,5528
4538,6673
4538,8038
4539,6912
4540,4228
4540,6632
4540,8075
4541,1169
4541,3269
4541,8011
4542,1297
4542,4667
4543,82
4543,645
4543,1073
4543,2655
4543,4030
4544,5630
4544,7699
4545,1335
4545,3740
4545,6799
4546,4124
4546,5137
4547,561
4547,4591
4547,5192
4547,5583
4547,8458
4547,8698
4548,4774
4549,2572
4549,4383
4549,4403
4549,8780
4550,6480
4550,7050
4551,1509
4551,4445
4551,6302
4552,2735
4552,2985
4552,7290
4553,5106
4553,5951
4553,6718
4554,7572
4554,8012
4554,8536
4554,8672
4555,2293
4555,7378
4555,8467
4555,8683
4556,2540
4556,6783
4556,8208
4556,8694
4556,8789
4557,2742
4558,3013
4558,3113
4558,3331
4558,8373
4559,379
4559,5132
4560,671
4560,2049
4561,3845
4561,4966
4561,7126
4561,8701
4562,771
4562,4123
4563,963
4563,1312
4564,970
4564,3451
4564,6052
4565,395
4565,666
4565,2735
4566,4310
4566,5854
4566,6506
4566,8733
4567,267
4567,1452
4567,1688
4567,3811
4567,7015
4567,7502
4568,1566
4568,3402
4568,8108
4568,8754
4569,397
4569,1046
4569,2045
4569,3417
4569,3861
4570,3091
4570,4957
4570,5707
4570,7753
4571,882
4571,4278
4571,7750
4572,432
4572,3268
4572,8521
4573,584
4573,6505
4573,8659
4574,1841
4574,1891
4574,2997
4574,5801
4574,8585
4575,494
4575,1364
4575,6469
4576,1703
4576,3748
4576,3972
4576,5274
4576,5923
4577,4301
4577,8613
4578,1098
4578,2545
4578,3346
4579,1382
4579,8005
4580,943
4580,6388
4581,3704
4581,5069
4581,5754
4582,3758
4583,1396
4583,4054
4584,674
4584,710
4584,4656
4584,5537
4585,1738
4585,5496
4585,7261
4585,8269
4585,8423
4586,2072
4586,3130
4587,2151
4587,2915
4587,6410
4587,7146
4588,8631
4589,1133
4589,2796
4589,7438
4590,21
4590,469
4591,576
4591,3592
4591,5691
4592,3424
4592,5847
4592,7236
4592,8100
4592,8285
4593,5329
4593,5746
4593,5984
4593,8309
4594,2186
4594,3355
4594,7802
4595,771
4595,4676
4595,5539
4595,7655
4596,1436
4596,4464
4596,4564
4597,1979
4597,2029
4597,6078
4597,7289
4598,90
4598,2214
4598,6681
4598,7932
4598,8050
4599,2808
4599,2901
4600,1909
4600,6608
4600,7481
4601,3747
4601,4418
4601,7127
4602,1391
4602,3738
4602,8577
4603,1442
4603,2619
4603,5362
4603,8746
4604,3672
4604,5074
4605,5689
4605,6309
4605,8116
4606,469
4606,7892
4607,3722
4607,5296
4608,64
4608,270
4608,688
4608,1468
4608,3333
4608,4207
4608,5562
4608,6394
4609,7240
4610,1087
4610,2831
4610,5045
4611,533
4611,5993
4611,7280
4611,8156
4612,4417
4612,6754
4612,8693
4613,1146
4613,2015
4613,4257
4613,6932
4613,8716
4614,2552
4614,5119
4614,5559
4614,7860
4615,4347
4615,4974
4615,6448
4615,7697
4616,173
4616,1395
4617,2
4618,1212
4618,2111
4618,4268
4618,4401
4618,8575
4619,2234
4619,2719
4619,7927
4620,580
4620,3526
4620,5635
4621,1159
4621,4699
4622,7688
4622,8482
4623,7737
4623,8768
4624,137
4624,7397
4625,1024
4625,1063
4625,1177
4625,1760
4625,1795
4625,3050
4625,8060
4626,7817
4627,4909
4628,150
4628,1454
4628,2590
4628,8419
4629,3013
4629,5170
4629,7053
4630,2245
4630,4800
4631,1510
4631,3789
4631,7244
4632,119
4632,1409
4632,1687
4632,3139
4632,7759
4633,1548
4633,6122
4634,646
4634,2661
4634,3090
4634,7145
4635,1939
4635,2876
4635,6746
4635,7164
4635,7412
4636,5855
4636,7162
4637,3134
4637,6468
4638,2699
4638,4095
4639,2676
4639,5607
4639,7114
4639,7586
4640,676
4640,6386
4640,8573
4641,801
4641,6200
4641,8701
4642,982
4642,3615
4642,5427
4642,6761
4642,7437
4642,8791
4643,4309
4643,5686
4643,7556
4643,8568
4644,1298
4644,4135
4645,6918
4645,7940
4646,3925
4647,749
4647,1923
4647,2141
4647,2162
4647,4348
4647,5783
4647,6823
4647,8465
4647,8771
4648,516
4648,3533
4648,4455
4648,4763
4648,6338
4649,2824
4649,4665
4649,6640
4649,6862
4650,528
4650,5845
4650,8716
4651,4405
4652,6766
4653,2244
4653,3081
4653,5592
4653,6973
4654,1122
4654,1691
4654,2614
4654,3047
4655,514
4655,2989
4655,4511
4655,7918
4656,852
4656,2239
4656,4020
4657,3189
4657,4152
4657,4745
4657,5260
4658,782
4658,1809
4659,228
4659,978
4659,1192
4659,1566
4659,7461
4660,4067
4660,7419
4661,4459
4661,5657
4661,8038
4662,1702
4662,7511
4662,7599
4662,8061
4663,40
4663,628
4663,2119
4663,2810
4663,3077
4663,4300
4663,6688
4663,6824
4664,5254
4664,8044
4665,200
4665,318
4665,6419
4665,7447
4666,849
4666,1497
4666,2231
4666,2493
4666,2740
4666,3186
4666,7398
4667,814
4667,2846
4667,8037
4668,2434
4668,8765
4669,363
4669,3191
4669,7395
4669,8323
4670,3047
4670,7402
4671,736
4671,1347
4671,1676
4672,4623
4672,4990
4672,7938
4672,8549
4673,400
4673,3061
4673,3678
4673,4411
4673,6376
4673,6395
4673,7762
4674,1534
4674,2049
4674,5075
4674,6602
4675,2274
4675,7184
4676,135
4677,3815
4677,4276
4677,7759
4678,1478
4678,2262
4678,2533
4678,2857
4678,4657
4678,5450
4678,5711
4678,8197
4679,2469
4679,6988
4679,7528
4680,242
4680,452
4680,536
4680,4420
4680,7021
4680,7383
4680,8669
4681,653
4681,2576
4681,4106
4681,8087
4682,2052
4682,3559
4682,5039
4682,5519
4682,6326
4683,5602
4683,6039
4683,8405
4684,350
4684,1147
4684,1475
4684,5656
4684,6886
4685,416
4685,533
4685,3154
4685,3569
4685,5105
4685,5460
4685,6266
4685,8268
4686,1434
4686,3883
4686,8166
4686,8785
4687,1014
4687,6085
4687,7878
4687,8223
4688,499
4688,7046
4688,7598
4689,520
4689,5554
4690,2729
4690,5411
4690,7367
4691,1315
4691,2883
4691,8502
4692,14
4692,2394
4692,2584
4692,5255
4692,5441
4692,6159
4693,846
4693,919
4693,5907
4694,4367
4694,6199
4695,4116
4695,5075
4695,6430
4696,928
4696,1170
4696,2065
4697,5064
4697,7703
4697,7749
4698,1251
4698,2976
4699,3149
4699,6587
4699,7772
4700,84
4700,315
4700,2286
4700,2410
4700,4098
4700,7338
4701,3273
4701,3408
4701,6252
4702,207
4702,968
4702,2306
4702,3462
4702,3638
4702,4576
4702,5432
4702,6910
4702,7676
4702,7837
4702,8757
4703,1999
4703,2899
4703,2979
4703,3277
4703,5117
4703,6348
4703,6494
4704,50
4704,4079
4704,7393
4704,7973
4705,872
4705,4552
4705,6305
4706,6092
4706,6850
4706,7258
4707,47
4707,296
4707,948
4707,2073
4707,3059
4707,4050
4708,550
4708,7152
4708,8307
4709,3264
4710,3599
4710,4418
4710,7551
4710,8122
4711,1540
4711,1810
4711,4700
4712,736
4712,3379
4712,5151
4712,5798
4712,6300
4712,8539
4713,941
4713,3416
4713,4362
4713,4802
4714,6747
4714,7747
4714,8632
4715,67
4715,2624
4715,2816
4715,6064
4715,6343
4715,6376
4716,1556
4716,4550
4716,5114
4716,7941
4717,77
4717,5294
4717,6248
4718,2599
4718,7979
4719,692
4719,8307
4720,641
4720,4412
4720,8535
4721,2002
4721,6160
4721,6243
4721,7724
4722,3479
4722,4151
4723,187
4723,5352
4723,7345
4723,7885
4724,2968
4724,3021
4724,4896
4725,722
4725,3256
4725,8691
4726,236
4726,2501
4726,3214
4726,5906
4726,6150
4727,854
4728,3569
4728,3813
4728,8036
4729,1851
4729,2744
4729,5425
4729,7534
4730,3061
4730,3216
4730,3867
4731,278
4731,2103
4731,5435
4731,6566
4731,7114
4732,3668
4732,4691
4732,5317
4732,7057
4732,7556
4732,8162
4733,247
4733,6851
4734,243
4734,408
4734,2743
4735,2244
4735,4524
4735,7327
4735,8162
4736,1961
4736,3475
4736,4890
4736,5975
4737,1553
4737,2695
4737,2771
4737,3243
4737,5487
4737,6485
4738,1361
4738,3983
4738,4714
4738,7388
4739,147
4739,601
4739,1597
4739,5500
4740,689
4740,8343
4741,7787
4742,2540
4743,2046
4743,6085
4744,1467
4745,4076
4746,2584
4746,4259
4746,6294
4747,1245
4747,1695
4747,2337
4747,3644
4747,3818
4747,5553
4747,8191
4748,1304
4748,1498
4748,8521
4748,8737
4749,1513
4749,5545
4749,6336
4749,7779
4750,943
4750,984
4750,1832
4750,4476
4750,5699
4751,195
4751,980
4751,5200
4752,5762
4752,5825
4753,2522
4754,1966
4754,2906
4754,6583
4754,7890
4754,8788
4755,1760
4755,8606
4756,2062
4756,2939
4757,7993
4757,8670
4758,4
4758,3520
4758,3813
4758,3963
4759,5190
4759,5292
4759,8263
4760,3315
4760,5691
4760,6912
4760,6939
4761,7188
4761,7873
4762,535
4762,3162
4762,6570
4763,350
4763,1890
4764,269
4764,1490
4764,5086
4764,6190
4765,959
4765,5869
4765,6077
4766,2208
4766,5597
4766,6486
4766,7042
4766,8522
4767,4108
4767,5088
4768,647
4768,667
4768,2737
4769,398
4769,1002
4769,7952
4770,1292
4770,7169
4771,1382
4771,3155
4771,4829
4771,5528
4771,8163
4772,8030
4773,3110
4774,535
4774,3058
4774,8053
4775,1350
4775,1798
4775,1867
4775,3758
4775,5697
4775,7717
4776,5304
4777,7092
4777,7675
4778,1062
4778,4511
4778,5280
4779,2628
4779,3249
4779,5843
4780,1129
4780,6562
4780,8626
4781,68
4781,892
4781,8703
4782,2540
4782,5106
4782,8389
4783,7363
4783,7582
4784,600
4784,4845
4784,7099
4785,4315
4786,6015
4786,6409
4786,6772
4787,5747
4787,6389
4787,7440
4787,8173
4787,8745
4788,12
4788,5002
4788,5010
4788,5352
4789,740
4789,1308
4789,2758
4789,6616
4789,8290
4790,3804
4790,5807
4790,6211
4790,7350
4791,2034
4791,3040
4791,3690
4792,307
4792,472
4792,5624
4793,624
4793,2760
4793,4925
4793,5966
4794,556
4794,3913
4795,1208
4795,4980
4795,5255
4795,6955
4795,7927
4796,1038
4797,1340
4797,1475
4797,3866
4797,6349
4798,3111
4798,5897
4798,6420
4798,7820
4798,8693
4799,2545
4799,8587
4800,1329
4800,2488
4800,8152
4801,2526
4802,1749
4802,4639
4802,5046
4802,5938
4803,3423
4803,5086
4803,5286
4804,2571
4804,3803
4804,6715
4804,8646
4805,441
4805,2106
4805,2370
4805,4068
4805,5277
4805,8039
4806,718
4806,1810
4807,1578
4807,1873
4807,4711
4808,4396
4808,5292
4808,5706
4808,7857
4808,8573
4809,1093
4809,7680
4810,718
4810,2138
4811,2127
4811,7455
4812,2927
4812,3099
4812,4784
4812,6275
4813,218
4813,513
4813,3326
4814,1220
4814,3278
4814,3311
4815,1754
4815,1929
4815,4126
4815,5557
4816,3154
4816,4028
4816,7953
4817,365
4817,3140
4817,4063
4817,6894
4818,1618
4818,4577
4818,5698
4818,8016
4819,522
4819,4254
4819,5923
4819,8503
4820,66
4820,3589
4820,6213
4820,6367
4820,6914
4821,555
4821,8027
4822,165
4822,1945
4822,5128
4822,7024
4822,7957
4822,8616
4823,3194
4823,4194
4823,5184
4823,7371
4823,7739
4824,805
4824,1070
4824,5704
4824,6327
4824,7795
4824,8459
4825,6003
4826,3617
4827,971
4827,1162
4827,6837
4828,215
4828,409
4828,5161
4829,3034
4829,3420
4830,8052
4831,590
4831,1311
4831,3215
4831,7839
4832,4897
4832,7669
4833,995
4834,263
4834,5914
4834,8776
4835,2341
4835,5703
4835,6815
4836,3873
4836,4990
4836,6047
4837,956
4837,1616
4838,1667
4838,2246
4838,4215
4838,4356
4838,6774
4839,8668
4840,367
4840,667
4840,2955
4840,3249
4840,4181
4840,5348
4840,6743
4840,8519
4841,1154
4841,4057
4841,5260
4841,5583
4842,1048
4842,4737
4842,4980
4843,1277
4843,1619
4843,6273
4844,3538
4844,7553
4845,3830
4845,8512
4846,1592
4846,1766
4846,4406
4846,7124
4847,1659
4848,2441
4848,2477
4848,3785
4848,5408
4848,5883
4848,8581
4849,1004
4849,3641
4849,5519
4849,8711
4850,5194
4850,6314
4851,146
4851,2151
4851,2604
4851,3105
4851,4880
4851,8343
4852,3165
4852,6097
4853,842
4853,1938
4853,2470
4853,4862
4853,7366
4853,8622
4854,3466
4854,4076
4854,5018
4855,806
4855,2932
4855,5478
4856,500
4856,5341
4856,6803
4857,1729
4857,2225
4857,2968
4857,3173
4857,3884
4858,3908
4858,5865
4858,7699
4859,468
4859,2023
4859,3496
4859,5368
4859,7376
4859,7516
4860,2663
4860,6998
4860,8365
4861,687
4861,1706
4861,4775
4861,8599
4861,8687
4862,2734
4862,4096
4862,6175
4862,6865
4862,6939
4863,2956
4863,6457
4864,1823
4864,3062
4864,4034
4864,5144
4864,6540
4864,6580
4865,7277
4865,8269
4866,5530
4867,188
4867,2592
4867,4521
4868,96
4868,1608
4868,8748
4869,1596
4869,7259
4869,8731
4870,586
4870,2564
4870,2965
4870,5773
4870,8414
4871,686
4871,5164
4871,5493
4872,3879
4872,5320
4872,8529
4873,6091
4874,812
4874,1327
4874,2907
4874,3782
4874,6417
4874,6624
4874,6756
4875,762
4875,7055
4875,7762
4875,7958
4876,5300
4877,3944
4877,4395
4877,5387
4878,3505
4879,2526
4879,3832
4879,5576
4879,6146
4879,8266
4880,4163
4880,5553
4881,5899
4881,7133
4882,2011
4882,2066
4882,2337
4882,7413
4882,7677
4883,6470
4883,7332
4884,1962
4884,4158
4884,6506
4884,7305
4884,7363
4885,4
4885,2248
4885,2950
4885,4719
4886,568
4886,3805
4886,4452
4886,4698
4886,6209
4886,7553
4886,7943
4887,4661
4887,4735
4888,268
4888,305
4889,8481
4890,2214
4890,8587
4891,673
4891,4946
4891,5092
4891,6453
4892,108
4892,132
4892,180
4892,5525
4892,8710
4893,3651
4893,4921
4893,8584
4894,3636
4894,7147
4895,3520
4895,6008
4896,1973
4896,4982
4896,5160
4896,8571
4897,356
4897,6945
4898,1784
4898,4522
4898,5852
4899,5360
4899,8142
4899,8377
4900,2535
4901,1268
4901,1469
4901,1545
4901,2475
4901,4109
4901,5216
4901,6248
4902,619
4902,3290
4902,7983
4903,652
4903,6436
4903,7543
4903,8605
4904,5828
4904,7568
4905,922
4905,2558
4905,4034
4906,999
4906,2268
4906,2739
4906,5598
4906,7609
4906,8186
4907,4342
4907,5246
4907,5928
4907,8541
4908,2121
4908,2558
4908,5213
4908,6015
4908,7934
4908,8699
4909,801
4909,4094
4909,6524
4910,3818
4911,1519
4911,1996
4911,4199
4912,174
4912,915
4912,4921
4912,7038
4913,1506
4913,2972
4913,6131
4914,507
4914,2004
4914,4770
4914,5426
4914,6022
4914,6306
4914,6551
4915,3563
4915,5202
4915,5315
4916,83
4916,1038
4916,1265
4916,1486
4916,1667
4916,3049
4916,3532
4917,5320
4918,932
4918,2275
4918,3386
4918,7906
4919,2833
4919,4263
4919,7696
4919,7812
4920,2293
4920,3846
4920,8000
4921,1223
4921,1563
4921,6794
4921,7707
4922,4922
4922,7162
4923,613
4923,2986
4923,3056
4923,6186
4924,313
4924,6252
4924,6501
4924,6751
4925,1286
4925,5430
4925,6231
4926,108
4926,917
4926,3869
4926,5865
4927,5479
4928,709
4928,5422
4928,5701
4928,6755
4929,1767
4929,2833
4929,4883
4929,7116
4930,1224
4930,3477
4930,6825
4931,647
4931,1975
4931,2708
4931,7975
4932,3715
4933,188
4933,923
4933,3540
4933,5354
4933,7538
4933,7676
4934,1917
4934,6267
4935,887
4935,4002
4936,952
4936,4994
4937,1008
4937,1503
4937,8592
4938,675
4938,4917
4939,5232
4940,2451
4940,2677
4941,5355
4942,12
4942,7269
4942,7824
4942,8127
4942,8232
4942,8382
4943,2856
4943,3618
4943,5941
4943,8386
4944,2510
4944,2544
4944,3009
4944,3648
4944,5897
4945,380
4945,828
4945,2569
4945,4056
4946,1162
4946,2055
4946,2526
4946,5686
4946,6437
4946,7849
4947,1984
4947,2861
4947,3539
4947,7301
4948,2373
4948,8116
4948,8270
4949,1476
4949,3440
4949,3733
4950,2452
4950,2844
4950,3639
4950,4934
4950,6052
4951,1707
4951,3378
4951,7077
4951,7968
4951,8667
4952,2088
4952,4748
4952,4790
4952,6757
4952,7037
4953,4117
4953,5357
4953,5838
4953,6461
4954,2129
4954,2426
4954,3090
4954,3455
4954,3685
4954,6089
4955,2166
4955,3409
4955,4706
4955,8787
4956,2688
4956,5129
4956,5508
4956,7675
4957,1353
4957,2157
4958,6048
4958,7797
4958,7913
4959,808
4959,5360
4960,5396
4960,6541
4960,7463
4961,1080
4961,4265
4961,4302
4961,6639
4961,7744
4962,779
4962,1394
4962,3784
4962,5534
4963,6530
4964,8222
4965,1181
4965,4869
4965,7119
4966,2137
4966,4260
4966,6518
4967,2210
4967,5105
4967,8637
4968,1048
4968,3682
4968,7880
4969,483
4969,1199
4969,3246
4969,3255
4969,3667
4969,7428
4970,5254
4970,7629
4970,7994
4970,8503
4971,1978
4971,4474
4971,6477
4971,7285
4972,59
4972,1216
4972,3213
4972,5250
4972,7523
4973,8590
4974,3197
4974,4035
4974,7739
4974,8157
4975,3971
4975,6276
4975,8109
4975,8692
4976,1174
4976,7351
4977,1624
4977,3973
4977,4363
4977,4785
4977,4790
4978,4199
4978,7047
4979,5299
4979,7032
4980,1226
4980,1468
4980,3970
4980,4741
4981,1844
4981,2095
4981,4048
4981,8085
4982,5537
4982,6216
4982,6251
4982,6777
4983,610
4983,6940
4984,1169
4984,4298
4984,5985
4985,1265
4985,5707
4985,7404
4986,1677
4986,1960
4986,3121
4986,6400
4986,6600
4987,2533
4987,4555
4987,5255
4987,8574
4988,5645
4988,6726
4989,130
4989,397
4989,550
4989,6017
4990,4995
4991,694
4991,2774
4992,1657
4992,5730
4992,7548
4993,3813
4993,4429
4993,7102
4993,7246
4993,7254
4993,7455
4994,2390
4994,2714
4994,3446
4995,6371
4995,7217
4995,8248
4995,8392
4996,736
4996,4096
4996,6291
4996,8056
4997,3826
4998,1009
4998,1450
4998,3128
4998,3272
4999,2575
4999,6125
5000,2529
5000,2556
5000,6433
